sample_140_20210112211712,45,7, 20,67,0.3782,0.6923,0.4891
sample_80_20210112211705,21,0, 9,32,0.3962,0.7000,0.5060
sample_227,49,3, 51,134,0.2634,0.4900,0.3427
sample_1262,88,7, 50,130,0.3911,0.6377,0.4848
sample_82_20210604143826_Booma,90,9, 91,209,0.2922,0.4972,0.3681
sample_74_20210604143824_Booma,8,0, 7,37,0.1778,0.5333,0.2667
sample_64_20210112211703,61,5, 44,113,0.3408,0.5810,0.4296
sample_167_20210112211715,61,6, 56,48,0.5304,0.5214,0.5259
sample_50_20210610044419_Hayden,71,6, 14,94,0.4152,0.8353,0.5547
sample_75_20200709164917_Atieh,0,0, 11,6,0.0000,0.0000,0.0000
sample_1214,32,0, 25,42,0.4324,0.5614,0.4885
sample_151_20210112211713,48,13, 24,63,0.3871,0.6667,0.4898
sample_2788,83,1, 78,131,0.3860,0.5155,0.4415
sample_44_20210610044415_Hayden,16,4, 16,48,0.2353,0.5000,0.3200
sample_52,29,4, 23,33,0.4394,0.5577,0.4915
sample_324,79,2, 35,134,0.3674,0.6930,0.4802
sample_2757,14,3, 13,39,0.2500,0.5185,0.3373
sample_62_20210604143820_Booma,84,3, 43,86,0.4855,0.6614,0.5600
sample_86,50,7, 17,102,0.3145,0.7463,0.4425
sample_2754,37,15, 22,70,0.3033,0.6271,0.4088
sample_23_20210610044409_Isra,47,4, 14,61,0.4196,0.7705,0.5434
sample_171_20210112211716,45,3, 35,83,0.3435,0.5625,0.4265
sample_66_20210112211703,67,9, 49,116,0.3490,0.5776,0.4351
sample_98_20210112211707,54,0, 15,29,0.6506,0.7826,0.7105
sample_173_20210112211716,45,7, 13,33,0.5294,0.7759,0.6294
sample_2792,44,0, 29,68,0.3929,0.6027,0.4757
sample_27_20210610044410_Isra,37,6, 19,116,0.2327,0.6607,0.3442
sample_1258,47,1, 103,173,0.2127,0.3133,0.2534
sample_74_20210112211704,37,4, 22,32,0.5068,0.6271,0.5606
sample_1714,31,8, 30,104,0.2168,0.5082,0.3039
sample_2760,37,5, 11,81,0.3008,0.7708,0.4327
sample_71_20210604143824_Booma,51,9, 30,67,0.4016,0.6296,0.4904
sample_1021,12,0, 11,45,0.2105,0.5217,0.3000
sample_17_20210610044407_Isra,51,5, 64,113,0.3018,0.4435,0.3592
sample_23_20210604143812_Hayden,18,6, 18,108,0.1364,0.5000,0.2143
sample_2764,50,0, 16,41,0.5495,0.7576,0.6369
sample_66_20210604143822_Booma,35,3, 39,84,0.2869,0.4730,0.3571
sample_63_20210112211702,37,1, 36,104,0.2606,0.5068,0.3442
sample_141_20210112211712,36,7, 37,76,0.3025,0.4932,0.3750
sample_82_20210112211705,38,1, 19,38,0.4935,0.6667,0.5672
sample_2_20210610044403_Isra,61,0, 6,14,0.8133,0.9104,0.8592
sample_80_20210604143825_Booma,33,3, 5,30,0.5000,0.8684,0.6346
sample_2790,53,3, 51,51,0.4953,0.5096,0.5024
sample_8_20210604143807_Hayden,35,2, 24,51,0.3977,0.5932,0.4762
sample_155_20210112211713,51,2, 65,101,0.3312,0.4397,0.3778
sample_1254,26,3, 30,72,0.2574,0.4643,0.3312
sample_134_20210112211711,98,1, 13,34,0.7368,0.8829,0.8033
sample_641,68,18, 90,231,0.2145,0.4304,0.2863
sample_6_20210621151656_Hayden,43,1, 30,35,0.5443,0.5890,0.5658
sample_635,39,5, 64,235,0.1398,0.3786,0.2042
sample_4_20210610044403_Isra,70,8, 55,66,0.4861,0.5600,0.5204
sample_46_20210610044418_Hayden,18,0, 11,18,0.5000,0.6207,0.5538
sample_116_20210112211709,14,0, 10,28,0.3333,0.5833,0.4242
